,NPD_LTR_nps,clean_cabin_nps,app_nps,stress_level_nps,deplaning_nps,clean_airport_nps,cabin_nps,seat_comfort_nps,boarding_nps,checkin_nps,value_nps,ontime_arrival_nps,ife_nps,fa_interaction_nps,res_care_nps,airport_emp_nps,wifi_nps,food_bev_nps,clean_lav_nps,srvfail_recovery_nps,bag_speed_nps,n_srvy,max_chkd_bags,avg_chkd_bags,std_chkd_bags,mode_chkd_bags,pct_ckin_ksk,pct_ckin_onln,pct_ckin_mobl,pct_rbkd,pct_cntn,num_cls_upgrd,pct_cabin_basic,pct_cabin_main,pct_cabin_cmfrt,pct_cabin_first,pct_loyalty_base,pct_loyalty_slvr,pct_loyalty_gld,pct_loyalty_pltnm,pct_loyalty_dmnd,pct_type_corp,pct_type_bsns,pct_type_leis,pct_type_hvl,pct_amex_srvy,min_adv_pur_days,max_adv_pur_days,avg_adv_pur_days,std_adv_pur_days,max_stay_days,avg_stay_days,std_stay_days,pct_round_trip,num_intntnl,min_gross_rev,max_gross_rev,avg_gross_rev,std_gross_rev,n_flights,min_dstnc,max_dstnc,avg_dstnc,std_dstnc,min_otps,max_otps,avg_otps,std_otps,pct_dprt_ontime,pct_arr_ontime,min_pax,max_pax,avg_pax,std_pax,pct_ac_eqpd_bfr_flght,min_load_factor,max_load_factor,avg_load_factor,std_load_factor,pct_ac_type_321,pct_ac_type_739,pct_ac_type_320,pct_ac_type_738,pct_ac_type_717,pct_ac_type_75D,pct_ac_type_319,pct_ac_type_75Y,pct_ac_type_32W,pct_ac_type_221,pct_ac_type_764,pct_ac_type_76Z,pct_ac_type_75H,pct_ac_type_75S,pct_ac_type_333,pct_ac_type_75G,pct_ac_type_332,pct_ac_type_223,pct_dprt_ap_atl,pct_dprt_ap_dtw,pct_dprt_ap_msp,pct_dprt_ap_jfk,pct_dprt_ap_slc,pct_dprt_ap_lax,pct_dprt_ap_mco,pct_dprt_ap_lga,pct_dprt_ap_sea,pct_dprt_ap_rsw,pct_arr_ap_atl,pct_arr_ap_msp,pct_arr_ap_slc,pct_arr_ap_dtw,pct_arr_ap_lax,pct_arr_ap_mco,pct_arr_ap_sea,pct_arr_ap_jfk,pct_arr_ap_las,pct_arr_ap_tpa
2021-08-20,0.5220704985709749,0.2260121134842206,0.3248805586181551,-0.003207184092366902,0.23099041533546325,0.2610774625438317,0.15141855275741153,-0.08847867600254615,0.2637782733354572,0.3966889525628781,-0.056328909032049214,0.3628544122331953,0.0625250501002004,0.33078149920255184,-0.17025862068965514,0.3588516746411483,-0.21493506493506487,-0.4325441563322059,0.013190954773869348,-0.8094302554027505,-0.14285714285714285,3149.0,5.0,0.6992696093998094,0.7253374800786646,1.0,0.010479517307081613,0.20704985709749127,0.4630041282946967,0.00031756113051762465,0.3712289615751032,8.0,0.11749761829152112,0.4684026675134964,0.2073674182280089,0.20641473483645606,0.7338837726262305,0.09907907272149888,0.06414734836456018,0.06891076532232454,0.033979040965385836,0.052080025404890436,0.10765322324547476,0.8402667513496348,0.1610034931724357,0.3775801841854557,1.0,331.0,37.260400127024454,39.94737831540899,121.0,5.769644334160462,7.631259122994506,0.7678628135916163,45.0,9.78,2728.13,226.10707290132547,191.0006875338156,1409.0,95.0,4491.0,1041.763662171753,681.808567038957,-18.0,409.0,7.981547196593327,30.473250194786075,0.6515259048970902,0.7068843151171044,30.0,293.0,154.471965933286,40.199742256056574,0.0,20.0,100.0,88.93755923298788,13.15473520772747,0.2207239176721079,0.1902058197303052,0.09581263307310148,0.09226401703335699,0.0801987224982257,0.07523066004258339,0.05819730305180978,0.0255500354861604,0.0,0.04471256210078069,0.0191625266146203,0.028388928317956003,0.015613910574875796,0.014194464158977996,0.007806955287437898,0.0042583392476934,0.0049680624556423,0.0134847409510291,0.1717530163236338,0.0617459190915543,0.0716820440028389,0.0326472675656494,0.043293115684882894,0.043293115684882894,0.0227111426543648,0.0248403122782115,0.0361958836053939,0.008516678495386799,0.29595457771469125,0.0745209368346345,0.0631653655074521,0.07097232079488999,0.0361958836053939,0.0227111426543648,0.041873669268985086,0.0298083747338538,0.0191625266146203,0.0113555713271824
2021-08-21,0.558055152394775,0.2264770240700219,0.30165464573610523,0.009150805270863836,0.2835711672155141,0.2693148688046647,0.16727272727272727,-0.06792589901925172,0.2813978886057517,0.3842508202697776,-0.04733727810650888,0.4673952641165756,0.04779582366589327,0.3377049180327869,-0.2376357056694813,0.3842220598977356,-0.2386799693016117,-0.4533049040511727,-0.0303886925795053,-0.843520782396088,0.09090909090909093,2756.0,8.0,0.7989840348330914,0.7569729465775409,1.0,0.010159651669085631,0.20391872278664733,0.4593613933236575,0.000362844702467344,0.4107402031930334,11.0,0.14259796806966618,0.41400580551523947,0.2064586357039188,0.2365747460087083,0.7441944847605225,0.09470246734397678,0.06386066763425254,0.06785195936139332,0.02939042089985486,0.02939042089985486,0.0957910014513788,0.8748185776487664,0.19521044992743106,0.37264150943396224,1.0,317.0,41.62917271407837,43.2556030151125,196.0,8.026427061310782,10.910934037422113,0.6865021770682148,69.0,15.97,3325.0,236.51368064379503,208.1615071898676,1249.0,95.0,4491.0,1039.7790232185746,657.5452644860912,-22.0,419.0,4.44755804643715,30.22647971834457,0.7221777421937551,0.7974379503602882,28.0,293.0,149.51881505204162,43.8905052214573,0.0,21.212121212,100.0,86.36332951405531,16.171858325373382,0.21617293835068047,0.20096076861489195,0.09527622097678144,0.08967173738991192,0.08566853482786227,0.06725380304243395,0.056845476381104876,0.028022417934347482,0.0,0.04483586869495596,0.017614091273018415,0.024019215372297842,0.01921537229783827,0.013610888710968777,0.004803843074459567,0.004803843074459567,0.005604483586869495,0.016813450760608487,0.15932746196957567,0.056845476381104876,0.0656525220176141,0.0344275420336269,0.04083266613290633,0.03602882305844676,0.024019215372297842,0.02321857485988791,0.03522818254603683,0.008807045636509208,0.3106485188150521,0.08166533226581266,0.06405124099279423,0.07045636509207366,0.03843074459567654,0.0200160128102482,0.044035228182546036,0.033626901521216966,0.016813450760608487,0.013610888710968777
2021-08-22,0.5410447761194029,0.2856472795497186,0.3424145299145299,0.027358490566037737,0.2984022556390977,0.30711610486891383,0.19784341303328645,-0.05154639175257732,0.2840430510060833,0.4194001874414245,-0.04643370033508856,0.4437148217636023,0.052825552825552825,0.3837863167760075,-0.20251177394034536,0.4072504708097928,-0.20382165605095545,-0.4247191011235955,0.04926108374384237,-0.7764350453172205,0.6,2144.0,5.0,0.7546641791044776,0.7429724759084384,1.0,0.00373134328358209,0.1791044776119403,0.4962686567164179,0.00046641791044776135,0.4295708955223881,0.0,0.07929104477611941,0.498134328358209,0.19869402985074627,0.22388059701492533,0.7098880597014925,0.11007462686567164,0.05830223880597015,0.08628731343283583,0.03544776119402985,0.07602611940298508,0.19729477611940305,0.7266791044776121,0.15625,0.3624067164179105,1.0,319.0,33.595893607092854,39.74674756563816,280.0,7.136136849607983,12.914096674230013,0.6543843283582089,35.0,23.26,2860.0,256.82361242759345,209.22383325397016,1177.0,95.0,4491.0,1029.1478334749363,670.8348186975842,-15.0,505.0,6.530161427357688,31.33770928431438,0.6499575191163977,0.7519116397621071,38.0,299.0,156.2871707731521,40.04156998380033,0.0,21.465968586,100.0,90.06181250440603,12.852239700416975,0.22939677145284626,0.2081563296516568,0.10535259133389976,0.07986406117247237,0.08666100254885302,0.0637213254035684,0.05097706032285471,0.0237892948173322,0.0,0.044180118946474084,0.020390824129141887,0.022939677145284627,0.01784197111299915,0.009345794392523364,0.007646559048428207,0.0016992353440951572,0.00594732370433305,0.010195412064570943,0.15123194562446898,0.06457094307561598,0.06202209005947324,0.028887000849617667,0.048428207306711976,0.03993203058623618,0.020390824129141887,0.024638912489379786,0.03313508920985556,0.008496176720475786,0.33559898045879355,0.07561597281223449,0.06711979609175871,0.06032285471537808,0.03653355989804588,0.024638912489379786,0.04248088360237893,0.0237892948173322,0.01954120645709431,0.0118946474086661
2021-08-23,0.5472803347280335,0.2722689075630252,0.3333333333333333,0.029535864978902964,0.3035035880118193,0.29705882352941176,0.19966372425388812,-0.05592935239697225,0.2849326599326599,0.4467368421052632,0.011508951406649615,0.479394449116905,0.012665198237885462,0.3626419856962558,-0.1859070464767616,0.39469250210615,-0.2326989619377163,-0.43517138599105815,0.03607382550335572,-0.7982708933717579,0.2222222222222222,2390.0,6.0,0.7012552301255229,0.7287368827282473,1.0,0.0100418410041841,0.18493723849372384,0.5389121338912134,0.0,0.4368200836820084,8.0,0.09497907949790796,0.4728033472803347,0.20920502092050208,0.22259414225941426,0.6439330543933054,0.10711297071129706,0.08786610878661087,0.11213389121338913,0.04895397489539749,0.12510460251046024,0.2489539748953975,0.6259414225941422,0.13138075313807532,0.40251046025104603,1.0,318.0,31.963179916317987,36.61902535471288,155.0,5.979179060083284,8.210702628824759,0.703347280334728,42.0,23.58,4249.0,234.45254005655042,227.8418261662732,1186.0,95.0,4491.0,1027.8195615514335,669.0978783332216,-18.0,427.0,3.4814502529510962,27.51024499467684,0.7453625632377741,0.8111298482293423,44.0,297.0,151.65177065767284,41.93763886801629,0.0,31.210191083,100.0,86.96166712834987,14.633852320286815,0.22175379426644184,0.19983136593591905,0.0927487352445194,0.0927487352445194,0.08600337268128162,0.07082630691399662,0.046374367622259695,0.025295109612141653,0.0,0.04300168634064081,0.01770657672849916,0.024451939291736932,0.016020236087689713,0.01517706576728499,0.007588532883642495,0.0025295109612141647,0.010961214165261385,0.014333895446880268,0.1475548060708263,0.06155143338954469,0.059865092748735235,0.03204047217537944,0.04215851602023609,0.040472175379426635,0.023608768971332208,0.02782462057335582,0.03794266441821248,0.008431703204047217,0.3355817875210793,0.07082630691399662,0.05227655986509275,0.06913996627318718,0.04468802698145025,0.022765598650927487,0.03962900505902192,0.03372681281618887,0.016863406408094434,0.01517706576728499
2021-08-24,0.5785953177257525,0.2618747372845733,0.322819122720552,0.0540084388185654,0.29713804713804715,0.3130507763323542,0.1975620008406893,-0.06158357771260998,0.32090490155006285,0.457563025210084,0.012403763900769893,0.4529806884970613,0.04434589800443458,0.3764705882352941,-0.187125748502994,0.4136478517270429,-0.25800548947849955,-0.41975308641975306,0.005645161290322579,-0.8452012383900929,0.18181818181818185,2392.0,5.0,0.7056856187290971,0.7209602185963738,1.0,0.007107023411371238,0.2286789297658863,0.4711538461538462,0.0004180602006688963,0.4268394648829432,4.0,0.13336120401337792,0.4222408026755853,0.19816053511705686,0.24498327759197325,0.7257525083612041,0.0903010033444816,0.06856187290969899,0.08110367892976589,0.034280936454849496,0.07734113712374582,0.17767558528428093,0.7449832775919732,0.16555183946488294,0.3841973244147157,1.0,314.0,37.514214046822744,39.18780994965282,184.0,6.93368857312019,9.308832792686609,0.7061036789297659,35.0,5.11,5425.0,222.51301158301158,230.7511100501596,1125.0,95.0,4491.0,1004.3582222222225,657.9076065191052,-17.0,376.0,5.061333333333334,29.14970513759172,0.7191111111111111,0.7822222222222223,23.0,305.0,136.64,48.264942000737115,0.0,17.834394904,100.0,78.29820858926412,19.42038099589936,0.21866666666666668,0.17866666666666667,0.10577777777777778,0.07466666666666667,0.09333333333333334,0.06666666666666668,0.05155555555555556,0.02844444444444445,0.0,0.049777777777777775,0.029333333333333333,0.022222222222222227,0.016,0.014222222222222225,0.009777777777777778,0.004444444444444445,0.009777777777777778,0.017777777777777778,0.16266666666666665,0.06222222222222223,0.06755555555555555,0.032888888888888884,0.04355555555555556,0.03822222222222222,0.02577777777777777,0.02844444444444445,0.027555555555555555,0.010666666666666666,0.32622222222222225,0.07733333333333334,0.05333333333333334,0.07466666666666667,0.03911111111111111,0.017777777777777778,0.04533333333333334,0.031111111111111117,0.015111111111111113,0.015111111111111113
2021-08-25,0.601468882875918,0.320139697322468,0.37926391382405744,0.08287724784988272,0.36211590820692335,0.374563784412563,0.2362509682416732,-0.03172147001934236,0.3597986057319907,0.4899302865995353,0.027646129541864142,0.5423465423465423,0.06101865859808371,0.4024815820085305,-0.16689655172413792,0.4558193849746983,-0.17985611510791366,-0.3784878487848785,0.021341463414634148,-0.78419452887538,0.3333333333333333,2587.0,4.0,0.7193660610746038,0.7145217169320885,1.0,0.005025125628140704,0.22187862388867413,0.4646308465403943,0.0,0.4201778121376111,3.0,0.1364514882102822,0.4367993815229996,0.20023192887514496,0.22651720139157325,0.7301894085813684,0.10282180131426362,0.06339389253962119,0.07305759567066099,0.03053730189408581,0.06416698879010438,0.14959412446849632,0.7862388867413993,0.16312330885195206,0.3780440664862775,1.0,316.0,38.63161963664477,40.30689468671646,126.0,6.686952037132543,8.157346460893033,0.7495168148434479,26.0,15.99,2006.25,220.09199910152745,181.158987300967,1213.0,106.0,4491.0,1020.4690849134378,661.3963053132991,-19.0,276.0,1.244023083264633,20.67782427637751,0.8037922506183017,0.8318219291014015,10.0,291.0,136.26957955482274,46.446612663986514,0.0,9.0909090909,100.0,78.42089715075345,19.125877673499893,0.22341302555647155,0.1821929101401484,0.09975267930750206,0.0832646331409728,0.09150865622423744,0.060181368507831824,0.05441055234954658,0.02225886232481451,0.0,0.04369332234130256,0.020610057708161586,0.030502885408079144,0.023083264633140973,0.014014839241549877,0.006595218466611707,0.005770816158285243,0.009068425391591096,0.018961253091508656,0.1574608408903545,0.060181368507831824,0.07007419620774938,0.031327287716405604,0.05605935696619952,0.036273701566364384,0.02720527617477329,0.026380873866446827,0.034624896949711464,0.00741962077493817,0.3099752679307502,0.07502061005770816,0.07007419620774938,0.0651277823577906,0.03544929925803792,0.026380873866446827,0.03957131079967024,0.02885408079142622,0.020610057708161586,0.014014839241549877
2021-08-26,0.5891527827011698,0.271265189421015,0.3619126133553174,0.04874551971326165,0.2839285714285714,0.3344028520499109,0.1839572192513369,-0.0687566797292483,0.3225231646471846,0.4492702029191883,0.013342949873782909,0.4606060606060606,0.08290638099673964,0.3579059829059829,-0.19408740359897173,0.3905747947161728,-0.19865571321882006,-0.3899581589958159,0.04535637149028078,-0.848,0.6666666666666666,2821.0,7.0,0.6976249556894718,0.7158474834596914,1.0,0.007089684509039349,0.20808224034030487,0.4757178305565402,0.0,0.3807160581354129,0.0,0.12229705778092875,0.4406238922367955,0.22261609358383552,0.21446295639844026,0.7270471464019851,0.09464728819567528,0.0684154555122297,0.06983339241403758,0.04005671747607231,0.054945054945054944,0.13895781637717122,0.8060971286777738,0.16270825948245304,0.3966678482807515,1.0,315.0,39.19886565047855,39.60136216391572,152.0,5.799548532731378,8.395889849945489,0.7851825593761078,42.0,6.26,4448.57,224.03834023178803,216.31489953157603,1345.0,95.0,4491.0,1036.5026022304833,660.0180272615198,-17.0,328.0,3.3063197026022304,23.54377565799557,0.7420074349442379,0.7769516728624535,36.0,293.0,142.7345724907063,41.963723016306254,0.0,18.848167539000002,100.0,82.54870356680301,15.438399646031089,0.21412639405204464,0.19479553903345725,0.0966542750929368,0.08327137546468401,0.09442379182156134,0.07063197026022305,0.05055762081784387,0.026765799256505574,0.0,0.0483271375464684,0.021561338289962824,0.026022304832713755,0.014126394052044609,0.012639405204460968,0.008921933085501859,0.0052044609665427505,0.008921933085501859,0.017100371747211896,0.16654275092936802,0.061710037174721184,0.07211895910780669,0.031226765799256505,0.04312267657992565,0.044609665427509285,0.026022304832713755,0.023048327137546468,0.03271375464684015,0.008178438661710037,0.30185873605947955,0.07063197026022305,0.0691449814126394,0.06988847583643122,0.04089219330855018,0.023048327137546468,0.04089219330855018,0.030483271375464683,0.01858736059479554,0.011895910780669143
2021-08-27,0.5716617695070193,0.2625533311453889,0.33642433234421365,0.05432993085281528,0.27848932676518884,0.314687602224403,0.1793193717277487,-0.06518178840484769,0.3215570821066405,0.4587155963302753,-0.000663129973474801,0.4259501965923984,0.08989690721649485,0.3532110091743119,-0.14827201783723526,0.4158740570678911,-0.21669980119284293,-0.3670597185241536,0.03170577045022194,-0.8257080610021786,0.5555555555555556,3063.0,6.0,0.6457721188377408,0.7243688549763493,0.0,0.005876591576885406,0.18543911198171728,0.4942866470780281,0.000652954619653934,0.3823049298073784,8.0,0.13222331047992164,0.4498857329415605,0.20763956904995104,0.2099249102187398,0.7267384916748286,0.10447273914462944,0.060071825008161925,0.07835455435847209,0.03036238981390793,0.051256937642833816,0.11230819458047664,0.8364348677766895,0.16389160953313744,0.3702252693437806,1.0,331.0,36.49526607900751,38.829702724042846,139.0,5.459721636440321,7.825332211879474,0.7740777015997388,31.0,23.26,10922.33,221.26780552402576,295.28861869570216,1409.0,95.0,4491.0,1021.7799858055356,682.1410195798709,-20.0,352.0,5.716820440028387,30.649735040698747,0.7090134847409509,0.7040454222853088,29.0,291.0,144.9574166075231,41.636579103688476,0.0,21.608040200999998,100.0,83.88282061662103,15.72658692320947,0.20865862313697656,0.19730305180979416,0.10007097232079487,0.08729595457771469,0.0908445706174592,0.0716820440028389,0.0468417317246274,0.028388928317956003,0.0,0.049680624556423,0.017743080198722498,0.0227111426543648,0.015613910574875796,0.014904187366926896,0.007806955287437898,0.0063875088715401,0.007097232079488998,0.014194464158977996,0.17388218594748048,0.0603264726756565,0.056777856635911984,0.0361958836053939,0.046132008516678494,0.040454222853087286,0.0220014194464159,0.0255500354861604,0.035486160397445,0.0099361249112846,0.3058907026259759,0.0773598296664301,0.07097232079488999,0.06529453513129879,0.0411639460610362,0.0234208658623137,0.039034776437189486,0.027679205110007096,0.0184528034066714,0.0113555713271824
2021-08-28,0.6161616161616161,0.3131625441696113,0.3662551440329218,0.1151622943530458,0.3617868199911544,0.3522677234698371,0.2508818342151676,0.01762114537444934,0.3765432098765432,0.472479084103919,0.06269592476489028,0.5418871252204586,0.09045780474351904,0.4223985890652557,-0.16594516594516595,0.4449845338046841,-0.21483622350674367,-0.3417465926299849,0.08437761069340016,-0.7396226415094339,0.2,2277.0,5.0,0.7689942907334212,0.7547421832310742,1.0,0.005709266578831796,0.2160737812911726,0.4672815107597717,0.0004391743522178305,0.4154589371980677,9.0,0.13921826965305226,0.4088713219148002,0.20641194554238032,0.2437417654808959,0.7369345630215195,0.10057092665788316,0.060166886253842776,0.07553798858146685,0.02678963548528766,0.03645147123407993,0.10891523935002197,0.8546332894158981,0.2011418533157664,0.4000878348704436,1.0,317.0,39.47759226713533,42.86381120315382,239.0,8.285895003162555,11.481872764883294,0.69433465085639,26.0,21.65,2944.0,216.48916796671867,202.22246842200096,1102.0,106.0,4491.0,1056.0998185117967,677.5121979724203,-20.0,294.0,2.4773139745916515,24.04164818132541,0.7540834845735027,0.8148820326678766,20.0,291.0,136.8076225045372,46.095340284862424,0.0,15.151515152,100.0,78.58959841808884,18.930521261212405,0.21960072595281308,0.17967332123411978,0.10072595281306716,0.08802177858439203,0.08166969147005444,0.06715063520871144,0.05716878402903811,0.02450090744101633,0.0,0.0499092558983666,0.021778584392014518,0.022686025408348458,0.019056261343012703,0.01814882032667877,0.007259528130671506,0.007259528130671506,0.007259528130671506,0.0117967332123412,0.1588021778584392,0.05353901996370236,0.06987295825771325,0.03357531760435572,0.04627949183303085,0.03539019963702359,0.02722323049001815,0.02631578947368421,0.028130671506352088,0.0117967332123412,0.31851179673321234,0.07350272232304901,0.07441016333938294,0.06352087114337568,0.04083484573502722,0.022686025408348458,0.045372050816696916,0.029038112522686024,0.019963702359346643,0.015426497277676953
2021-08-29,0.5634961439588689,0.26134020618556697,0.3362884160756501,0.031039834454216243,0.3071354705274044,0.29536082474226805,0.1901081916537867,-0.03192584963954686,0.3250773993808049,0.4246011322696861,0.005747126436781609,0.4778350515463918,0.0702319587628866,0.3849329205366357,-0.1629032258064516,0.40960743801652894,-0.19022869022869024,-0.3758308157099698,0.04965920155793573,-0.8226950354609929,-0.14285714285714285,1945.0,5.0,0.7470437017994859,0.7312630362825705,1.0,0.011825192802056557,0.17994858611825193,0.5167095115681234,0.00051413881748072,0.4041131105398458,7.0,0.1038560411311054,0.44267352185089975,0.2051413881748072,0.2478149100257069,0.6987146529562982,0.1089974293059126,0.08123393316195372,0.07712082262210798,0.0339331619537275,0.06735218508997429,0.16195372750642673,0.7706940874035991,0.1845758354755784,0.3619537275064267,1.0,288.0,32.299742930591265,35.38165117184068,132.0,7.925434962717482,11.627342722862178,0.6205655526992288,17.0,5.42,2874.0,241.64123883263846,208.4642321324206,1120.0,95.0,4491.0,1022.9026785714287,671.6507563528472,-14.0,314.0,5.703571428571428,30.255001812701693,0.7071428571428572,0.7803571428571429,42.0,293.0,149.97767857142858,42.19888272543011,0.0,26.25,100.0,86.60816506661246,15.689175880382091,0.21607142857142853,0.19642857142857145,0.09196428571428572,0.08303571428571427,0.08928571428571429,0.06339285714285714,0.05178571428571429,0.021428571428571432,0.0,0.048214285714285716,0.02053571428571429,0.029464285714285717,0.016964285714285713,0.01607142857142857,0.010714285714285714,0.00625,0.009821428571428571,0.017857142857142856,0.15982142857142856,0.060714285714285714,0.0625,0.034821428571428566,0.03571428571428571,0.03571428571428571,0.02232142857142857,0.026785714285714284,0.033928571428571426,0.008035714285714285,0.3169642857142857,0.06964285714285715,0.06607142857142857,0.06696428571428571,0.04553571428571429,0.021428571428571432,0.042857142857142864,0.033035714285714286,0.017857142857142856,0.0125
2021-08-30,0.5827774408732566,0.3168799512492383,0.37385804638088543,0.08548585485854858,0.3359756097560976,0.3254257907542579,0.23268529769137306,-0.021250758955676987,0.3680048661800487,0.4665042630937881,0.03696857670979668,0.5158536585365854,0.06211656441717792,0.3981762917933131,-0.06783369803063458,0.4435631482611349,-0.2161520190023753,-0.4106104651162791,0.1089588377723971,-0.7477064220183486,0.6666666666666666,1649.0,6.0,0.6931473620375985,0.7351823320798186,0.0,0.009702850212249849,0.16676773802304426,0.5336567616737417,0.0006064281382656155,0.4372346876895088,3.0,0.0897513644633111,0.44633110976349305,0.22801697998787146,0.2359005457853245,0.6646452395391146,0.1091570648878108,0.08004851425106124,0.09884778653729533,0.04730139478471801,0.12431776834445114,0.2528805336567617,0.6228016979987872,0.13159490600363855,0.3850818677986659,1.0,311.0,28.819284414796854,35.343015290541246,301.0,6.933928571428571,12.330897667168525,0.6791995148574894,15.0,22.33,1844.12,231.3049694085656,189.40351927850784,965.0,106.0,4491.0,1058.322279792746,683.2079283892158,-18.0,306.0,2.938860103626943,24.764228332886837,0.7792746113989637,0.7886010362694301,25.0,295.0,135.79274611398964,42.831312338301736,0.0,15.075376884,100.0,78.34840942161459,17.605712796987227,0.2176165803108808,0.1927461139896373,0.0849740932642487,0.08601036269430051,0.09533678756476684,0.07253886010362694,0.050777202072538864,0.01865284974093264,0.0,0.046632124352331605,0.02383419689119171,0.030051813471502587,0.017616580310880828,0.014507772020725387,0.008290155440414506,0.0051813471502590676,0.010362694300518135,0.014507772020725387,0.1461139896373057,0.06010362694300516,0.05803108808290156,0.035233160621761656,0.04145077720207254,0.03626943005181347,0.022797927461139896,0.022797927461139896,0.04145077720207254,0.008290155440414506,0.33367875647668394,0.0766839378238342,0.06528497409326425,0.06113989637305699,0.043523316062176166,0.02487046632124352,0.04870466321243523,0.027979274611398958,0.017616580310880828,0.011398963730569948
2021-08-31,0.6056884292178409,0.3007175472928897,0.35365853658536583,0.0975130890052356,0.383864671437866,0.3783257624918884,0.20895522388059695,-0.007124352331606219,0.391839378238342,0.5087378640776699,0.09514435695538058,0.5584415584415584,0.043874172185430466,0.4178037686809616,-0.1162280701754386,0.4756966947504861,-0.18169209431345354,-0.3826219512195122,0.07599517490952955,-0.7433155080213903,1.0,1547.0,6.0,0.7259211376858435,0.7352651581352521,1.0,0.008403361344537815,0.2262443438914027,0.4770523594053006,0.0006464124111182935,0.4292178409825469,5.0,0.12669683257918551,0.4117647058823529,0.21073044602456367,0.2501616031027796,0.7123464770523594,0.10277957336780866,0.06722689075630252,0.08274078862314156,0.03490627020038785,0.06658047834518423,0.17970265029088558,0.7537168713639302,0.17065287653522948,0.3800904977375565,1.0,319.0,37.23206205559147,40.18781657881657,139.0,8.797061524334252,12.383581048821002,0.7039431157078216,20.0,0.17,4768.5,221.09686792452828,291.28015788173013,880.0,106.0,4491.0,1065.25,675.9633710145515,-17.0,345.0,1.478409090909091,24.16109165869005,0.8102272727272727,0.825,21.0,280.0,122.41818181818182,47.87336477323204,0.0,17.5,100.0,69.66069444404198,20.872148865060066,0.21818181818181812,0.18181818181818185,0.08295454545454546,0.08068181818181819,0.08522727272727272,0.0715909090909091,0.045454545454545456,0.03409090909090909,0.0,0.05681818181818181,0.027272727272727268,0.02159090909090909,0.017045454545454544,0.01818181818181818,0.0125,0.005681818181818182,0.0125,0.01818181818181818,0.13977272727272727,0.05568181818181818,0.07386363636363638,0.03295454545454545,0.04204545454545455,0.0375,0.028409090909090905,0.02613636363636364,0.035227272727272725,0.011363636363636364,0.3306818181818182,0.075,0.0625,0.0659090909090909,0.040909090909090916,0.022727272727272728,0.045454545454545456,0.0375,0.01818181818181818,0.010227272727272729
2021-09-01,0.6131095123900879,0.32342306147047006,0.353754030400737,0.08632513110125051,0.3615136876006441,0.36611802488960254,0.24528301886792453,-0.015218261914297157,0.38452285485164395,0.4943820224719101,0.04693877551020408,0.5414320193081255,0.08380173735309146,0.38868832731648617,-0.17592592592592593,0.4557165861513688,-0.148576512455516,-0.378908072795147,0.10497237569060773,-0.7972508591065293,0.14285714285714285,2502.0,6.0,0.746203037569944,0.7153536741997552,1.0,0.006394884092725819,0.21982414068745004,0.4548361310951239,0.0007993605115907274,0.4116706634692246,4.0,0.14228617106314947,0.4412470023980815,0.19224620303756995,0.22422062350119903,0.7517985611510791,0.09312549960031974,0.06674660271782575,0.06794564348521183,0.02038369304556355,0.049160671462829736,0.1111111111111111,0.8397282174260592,0.1774580335731415,0.390087929656275,1.0,325.0,42.71223021582734,43.73794598668882,168.0,8.286011440457619,11.28014964983434,0.7685851318944844,35.0,22.33,2850.0,215.9337358490566,211.58899267884107,1144.0,106.0,4491.0,1044.0087412587413,669.569874020994,-17.0,304.0,0.722027972027972,22.32260887362521,0.8208041958041958,0.8015734265734266,21.0,293.0,129.52185314685315,45.28513198683454,0.24388111888111888,10.994764398,100.0,74.7363192389205,18.27045954874725,0.20192307692307693,0.1853146853146853,0.0979020979020979,0.08391608391608392,0.09527972027972027,0.06555944055944056,0.06118881118881119,0.026223776223776224,0.0,0.05419580419580419,0.02097902097902098,0.025349650349650348,0.013986013986013986,0.016608391608391608,0.006993006993006993,0.0034965034965034965,0.009615384615384616,0.012237762237762238,0.16258741258741258,0.06468531468531469,0.06468531468531469,0.03409090909090909,0.045454545454545456,0.04108391608391608,0.026223776223776224,0.0236013986013986,0.03496503496503497,0.006993006993006993,0.3138111888111888,0.0743006993006993,0.06993006993006994,0.06118881118881119,0.03583916083916084,0.024475524475524476,0.04632867132867133,0.024475524475524476,0.017482517482517484,0.01486013986013986
2021-09-02,0.5531075304176257,0.2629139072847682,0.32087580218950545,0.06562810739144846,0.27643354325488895,0.32058047493403696,0.18586992406734895,-0.0899505766062603,0.30207989435457244,0.4158415841584158,-0.032107023411371234,0.4671941971645236,0.03721129170230967,0.33608179419525064,-0.1635150166852058,0.39715608465608465,-0.18574366004112405,-0.3964858670741024,0.0503448275862069,-0.7794759825327511,0.4,3041.0,5.0,0.703058204537981,0.675915937698469,1.0,0.007563301545544229,0.20914172969417955,0.46366326866162444,0.0003288391976323578,0.40841828345938835,4.0,0.11871095034528116,0.4781321933574482,0.20486682012495888,0.19763235777704702,0.7504110489970405,0.09898059848733969,0.06346596514304505,0.06511016113120684,0.022032226241367973,0.039460703715882936,0.08155212101282473,0.8789871752712923,0.16869450838539954,0.381453469253535,1.0,320.0,38.882604406445246,42.15208636347414,178.0,6.243254637436762,9.101486061849233,0.7800065767839527,42.0,10.99,7990.0,225.37875144508675,235.838230878072,1363.0,95.0,4491.0,1005.4284666177549,655.2620653482879,-15.0,520.0,7.960381511371974,40.2215583937196,0.706529713866471,0.780630961115187,27.0,282.0,146.529713866471,41.75596492590139,0.2523844460748349,15.0,100.0,85.00174772684147,15.048623555598363,0.22377109317681584,0.19002201027146,0.10638297872340426,0.07703595011005136,0.09611151870873075,0.06749816581071166,0.06016140865737344,0.024944974321349962,0.0,0.04695524578136464,0.016874541452677916,0.027879677182685254,0.013939838591342627,0.014673514306676448,0.003668378576669112,0.003668378576669112,0.010271460014673514,0.006603081438004402,0.17534849596478358,0.06749816581071166,0.0719002201027146,0.02127659574468085,0.04181951577402788,0.03961848862802641,0.02421129860601614,0.013939838591342627,0.034482758620689655,0.008070432868672046,0.3191489361702128,0.07923697725605282,0.06749816581071166,0.05942773294203962,0.04035216434336023,0.022010271460014674,0.0425531914893617,0.022010271460014674,0.019809244314013204,0.01173881144534116
